probe,F,symbol,known
11756191_a_at,7.390666296201352,MAN1C1,False
11758817_x_at,7.389943262944877,RRP7A,False
11741386_a_at,7.388664150865315,NRF1,False
11742889_at,7.384072370703256,FBXO6,False
11740401_s_at,7.381930373843837,THAP5,False
11729068_at,7.377359835109891,MYH8,False
11718373_at,7.373895017998507,DHRS7B,False
11748797_a_at,7.371042100889667,AGPAT4,False
11723483_at,7.368080184904398,GAR1,False
11733921_a_at,7.36571805087135,GJB6,False
11733542_a_at,7.360576630714657,TMED6,False
11745918_a_at,7.359636650889158,USPL1,False
11752824_a_at,7.353238952545761,PLSCR3,False
11755211_a_at,7.350772277081409,DICER1,False
11758830_at,7.341451672251835,SLA,False
11756968_a_at,7.337696011560727,RBM28,False
11728276_s_at,7.3345471588739715,PLA2G12A,False
11726318_s_at,7.333263376510401,EEF1G,False
11759885_at,7.332124515126659,RIMS1,False
11719574_a_at,7.33083704424255,RINT1,False
11746391_a_at,7.322834720980289,C5orf28,False
11757305_x_at,7.318260763126612,RPSA,False
11717437_x_at,7.313354126640388,TOP1,False
11754219_a_at,7.3107472867187555,SIPA1L1,False
11745874_a_at,7.308317671867318,EVL,False
11717598_s_at,7.307648166209214,SMPD1,False
11740603_a_at,7.307458077111158,APH1B,False
11735085_at,7.302576725651864,FREM2,False
11723194_x_at,7.297400101685381,HLA-DRB1,False
11755427_a_at,7.296800471096675,GUCY1A2,False
11726642_a_at,7.296299397720012,PEX3,False
11721927_at,7.295449133058116,TMC8,False
11723163_s_at,7.294045538381439,NR3C2,False
11717609_a_at,7.28899803863651,MEN1,False
11741960_a_at,7.288015797140473,ADAM9,False
11755997_a_at,7.287660016525674,SAMD9L,False
11752490_x_at,7.287510541152475,NMUR1,False
11717730_s_at,7.283526891976607,SQLE,False
11739443_a_at,7.283068694825955,CCDC71L,False
11741440_x_at,7.2802422098068105,PLPP5,False
11725510_a_at,7.279708835088447,SLC7A6,False
11758645_s_at,7.27603466146158,EIF4EBP2,False
11751894_x_at,7.27506731160714,GPR155,False
11743485_s_at,7.273653103739458,NAA25,False
11732872_a_at,7.2732012968644595,MTRF1,False
11731461_x_at,7.273066656875605,CPM,False
11732322_at,7.26447118436406,FXN,False
11733676_x_at,7.26344933249218,TEKT4,False
11716687_x_at,7.261549917193504,ABR,False
11762996_x_at,7.260443334196797,YME1L1,False
11720830_at,7.255823038565391,C1orf21,False
11744357_a_at,7.2516465580635705,TACC1,False
11749232_a_at,7.250875548997408,ZCCHC6,False
11746439_a_at,7.2498010881287245,GLO1,False
11717659_at,7.237071615998453,CD109,False
11715430_a_at,7.235197142961551,AKR1B1,False
11758031_s_at,7.230826357700721,BHLHE41,False
11720421_at,7.224378036497391,AFF4,False
11737525_at,7.224254218596894,CEACAM4,False
11762989_s_at,7.22365967124526,TRAV38-1,False
11733992_a_at,7.219618617050144,TMEM150C,False
